PDB_ID	ALA	ARG	ASN	ASP	CYS	GLU	GLN	GLY	HIS	ILE	LEU	LYS	MET	PHE	PRO	SER	THR	TRP	TYR	VAL
5q34	8	2	4	5	4	3	3	6	5	11	15	4	4	10	5	5	10	1	7	16
5q35	9	2	5	5	3	3	3	6	6	11	12	3	3	10	5	5	10	1	8	15
5q36	9	2	5	5	4	3	2	7	6	10	12	3	5	10	5	5	12	1	7	16
5q37	9	2	5	5	4	3	3	6	6	11	13	3	3	10	4	5	11	1	9	15
5q38	9	2	5	5	4	3	3	5	7	10	13	3	5	10	5	5	11	1	7	16
5q39	9	2	3	5	3	3	3	6	5	11	13	3	4	10	6	5	11	1	7	15
5q3a	8	2	5	4	4	3	3	6	6	11	13	3	3	10	5	5	10	1	8	16
5q3b	11	2	6	5	4	3	2	7	8	10	14	3	4	9	3	5	11	1	7	14
5q3c	8	2	5	5	4	3	3	6	6	10	13	3	4	10	5	5	10	1	8	15
5q3d	9	2	4	5	3	3	3	7	6	11	14	3	4	10	6	5	12	1	7	16
5q3e	9	2	4	5	3	3	3	5	5	11	13	3	4	10	5	5	10	1	7	15
5q3f	8	2	5	5	4	3	3	7	6	11	13	3	3	10	4	5	11	1	8	15
5q3g	10	2	5	5	4	3	3	6	7	10	14	3	3	10	5	6	11	1	7	15
5q3h	9	2	4	5	3	3	3	6	5	10	13	3	5	10	5	5	11	1	7	15
5q3i	9	2	4	5	3	2	3	6	5	11	13	3	5	10	5	5	11	1	7	16
5q3j	9	2	4	5	4	3	3	6	6	11	13	3	4	10	5	5	11	1	8	15
5q3k	9	2	5	5	3	3	3	6	5	10	13	3	5	10	5	5	12	1	7	16
5q3l	9	2	5	5	3	3	3	5	5	10	13	3	5	10	4	5	12	1	7	15
5q3m	9	2	5	5	4	3	3	6	6	11	13	3	3	10	5	5	10	1	9	16
5q3n	9	2	5	5	4	3	3	6	6	11	13	3	3	10	4	5	10	1	9	16
5q3o	7	2	5	5	3	3	3	6	6	11	14	4	4	10	5	5	12	1	7	15
5q3p	8	2	5	5	3	3	3	6	5	11	13	3	4	10	6	5	11	1	8	16
5q3q	8	2	4	4	3	3	3	6	6	11	13	3	4	10	5	5	10	1	8	15
5q3r	10	2	5	5	4	3	3	6	6	11	12	3	4	10	4	5	10	1	8	15
5q3s	8	2	3	5	3	3	3	7	7	12	12	3	4	10	4	5	10	1	8	16
5q3t	9	2	4	5	3	3	3	6	6	11	12	3	4	10	5	5	11	1	7	15
5q3u	9	2	4	5	4	3	3	6	6	11	14	3	4	10	5	5	10	1	8	16
5q3v	9	2	5	5	4	3	2	6	6	10	14	3	5	10	5	5	11	1	7	16
5q3w	9	2	4	5	3	3	3	7	5	10	13	3	4	10	5	5	12	1	7	16
5q3x	8	2	4	5	4	3	3	7	7	10	13	3	4	10	5	5	11	1	8	15
5q3y	10	2	5	5	4	3	2	5	7	10	14	3	5	10	6	5	11	1	7	16
5q3z	8	2	4	5	3	3	3	7	6	13	13	3	3	10	6	5	12	1	8	15
5q40	9	2	5	5	4	3	3	7	5	12	15	3	4	10	5	5	10	1	8	15
5q41	8	2	4	5	4	3	3	6	6	12	13	3	4	10	5	5	11	1	8	15
5q42	8	2	5	5	3	3	3	6	5	11	14	3	4	10	6	5	11	1	7	16
5q43	8	2	4	5	4	3	3	7	7	11	12	3	3	10	5	5	10	1	9	15
5q44	11	2	4	5	4	3	2	6	6	10	13	3	3	10	4	5	11	1	9	15
5q45	9	2	4	5	4	3	3	7	6	11	13	3	3	10	4	5	10	1	8	15
5q46	9	2	5	5	4	2	2	6	6	10	12	3	4	10	5	5	11	1	7	16
5q47	9	2	5	5	4	3	3	7	7	11	13	3	4	10	4	5	11	1	9	16
5q48	9	2	4	5	4	3	3	6	6	12	14	3	3	10	4	5	10	1	7	16
5q49	9	2	5	5	4	2	2	5	8	12	13	4	3	11	5	5	11	1	8	14
5q4a	9	2	4	5	4	2	3	6	5	11	14	3	3	10	5	5	10	1	8	15
5q4b	9	2	4	5	4	3	3	7	7	12	12	3	5	10	5	5	11	1	9	15
5q4c	11	2	4	5	4	3	3	7	6	11	14	4	3	10	5	5	10	1	7	14
5q4d	9	2	4	5	3	2	3	6	9	12	14	3	5	11	6	5	10	1	8	15
5q4e	11	2	5	5	4	3	2	7	7	12	13	3	3	10	4	5	10	1	8	16
5q4f	11	2	3	5	4	2	3	6	6	11	12	4	5	10	4	5	10	1	8	16
5q4g	9	2	3	4	3	3	3	7	5	11	13	3	4	10	4	5	11	1	7	15
5q4h	9	2	4	5	4	3	3	5	8	12	14	3	3	10	4	4	10	1	8	15
5q4i	10	2	4	5	4	3	3	7	5	11	12	3	3	10	5	5	10	1	9	16
5q4j	9	2	4	5	3	3	3	5	5	12	13	3	4	10	4	5	10	1	7	15
5q4k	10	2	5	5	4	3	3	6	6	12	13	3	3	10	4	5	10	1	8	16
5q4l	9	2	5	5	4	3	3	6	6	10	13	3	3	10	5	6	11	1	8	16
5q4m	7	2	5	5	4	3	3	6	8	11	13	3	4	10	4	6	10	1	8	16
5q4n	10	2	3	4	4	3	2	6	7	11	13	3	3	10	5	5	11	1	7	14
5q4o	8	2	4	5	3	3	3	7	5	12	13	3	3	10	5	5	10	1	7	15
5q4p	10	2	5	5	4	3	3	6	6	12	12	3	3	10	4	5	10	1	8	16
5q4q	10	2	5	4	4	3	2	6	6	11	11	3	3	10	5	6	11	1	8	15
5q4r	10	2	5	5	4	2	2	7	8	13	11	4	5	11	4	5	10	1	8	14
5q4s	10	2	5	4	4	3	2	7	9	11	14	3	3	10	5	5	10	1	8	15
5q4t	8	2	4	5	3	3	3	7	6	12	14	3	3	10	5	5	11	1	7	15
5q4u	10	3	5	5	4	2	2	7	8	13	14	4	5	11	4	5	10	1	8	15
5q4v	10	2	4	5	4	2	3	7	7	13	12	3	4	10	5	5	11	1	7	14
5q4w	10	2	6	5	4	3	2	7	6	12	13	3	3	10	4	5	11	1	8	15
5q4x	9	2	5	5	4	3	3	6	6	12	15	3	5	10	5	5	11	1	7	15
5q4y	9	2	5	5	4	3	3	6	6	10	13	3	5	10	5	5	12	1	7	15
5q4z	9	2	5	5	4	3	3	6	6	11	14	3	4	10	4	5	10	1	9	16
5q50	9	3	5	5	3	2	2	7	8	13	13	5	5	11	5	5	10	1	8	15
5q51	10	2	4	5	4	3	3	6	5	11	13	3	4	10	6	5	11	1	7	15
5q52	7	2	4	5	4	3	3	6	6	11	14	3	4	10	6	5	12	1	7	15
5q53	9	2	6	5	3	3	3	6	5	11	11	3	4	10	5	5	10	1	8	16
5q54	9	2	5	5	4	3	3	6	6	10	12	3	3	10	4	5	11	1	8	16
5q55	9	2	4	5	4	3	3	6	6	11	12	3	3	10	4	5	11	1	8	16
5q56	9	2	4	5	3	3	3	7	5	11	13	3	3	10	4	5	11	1	7	15
5q57	9	2	4	5	4	3	3	7	5	12	15	3	4	10	6	5	12	1	8	15
5q58	9	2	5	5	4	3	3	6	5	12	14	3	4	10	4	5	12	1	7	15
5q59	9	2	5	5	3	3	3	7	7	11	12	3	4	10	6	5	10	1	7	14
5q5a	9	2	3	4	3	3	3	6	7	12	12	3	3	10	5	5	10	1	8	15
5q5b	9	2	4	5	4	3	3	7	7	11	13	3	3	10	6	5	12	1	8	15
5q5c	9	2	5	5	4	3	3	6	6	10	13	3	4	10	5	6	11	1	8	16
5q5d	9	2	4	4	3	3	3	7	8	11	12	3	3	10	6	5	10	1	7	16
5q5e	9	2	5	5	4	3	2	6	6	11	13	3	5	10	5	5	12	1	7	15
5q5f	10	2	5	5	4	3	3	6	9	11	13	3	4	10	4	5	10	1	9	16
5q5g	9	2	5	5	4	2	2	7	8	13	12	4	4	11	5	5	10	1	8	15
5q5h	7	2	3	4	4	3	3	6	7	12	12	3	5	10	5	6	10	1	8	16
5q5i	10	2	5	5	3	3	3	6	5	11	13	3	4	10	5	5	10	1	8	15
5q5j	10	2	5	5	3	3	2	7	9	13	12	5	4	11	3	5	10	1	8	15
5q5k	9	2	5	5	4	3	3	6	6	13	13	4	4	10	5	6	10	1	8	15
5q5l	9	3	6	5	4	2	2	7	8	13	11	4	4	11	3	5	10	1	8	15
5q5m	9	2	5	5	4	2	3	6	6	12	11	4	3	10	5	5	11	1	8	15
5q5n	10	2	4	5	3	3	2	8	7	11	11	4	3	10	5	5	11	1	8	15
5q5o	12	2	3	4	3	2	2	6	8	12	13	4	3	10	5	5	11	1	8	14
5q5p	9	2	5	5	4	3	2	6	6	11	14	3	3	10	5	5	11	1	7	16
5q5q	10	2	5	5	4	3	2	5	6	10	14	3	4	10	5	5	11	1	7	16
5q5r	7	2	4	5	4	3	3	6	6	11	11	3	4	10	6	5	12	1	8	15
5q5s	10	2	3	5	4	3	3	6	5	11	11	3	4	10	6	5	11	1	8	16
5q5t	10	3	4	5	4	2	3	6	7	13	13	5	4	10	4	5	11	1	8	15
5q5u	9	2	6	5	3	3	3	7	6	11	14	3	4	10	5	6	11	1	8	16
5q5v	9	2	5	5	4	3	3	6	5	11	14	3	5	10	4	5	10	1	8	16
5q5w	10	2	5	5	4	3	2	6	8	10	14	3	5	10	5	5	11	1	7	16
5q5x	8	2	4	4	4	3	3	6	7	11	13	3	4	10	5	5	11	1	8	15
5q5y	10	2	5	5	4	3	3	8	7	11	14	3	4	11	5	6	11	0	7	14
5q5z	10	2	5	5	4	3	3	5	7	10	14	3	4	10	4	5	11	1	7	15
5q60	10	2	4	5	4	3	3	6	6	10	13	3	4	10	4	5	11	1	9	15
5q61	9	2	5	5	3	3	3	5	5	12	13	3	3	10	5	5	10	1	8	15
5q62	9	2	4	5	4	3	3	6	7	11	13	3	4	10	5	5	10	1	8	16
5q63	9	2	4	5	4	2	3	6	7	13	11	4	3	10	4	5	10	1	8	15
5q64	9	2	4	4	4	3	3	6	7	11	13	3	4	10	5	5	11	1	8	15
5q65	9	2	5	5	3	3	3	6	5	11	13	3	4	10	5	5	11	1	8	16
5q66	10	2	5	5	4	2	3	7	5	11	14	3	4	10	4	5	10	1	9	16
5q67	10	2	5	5	3	3	2	6	5	12	12	4	5	10	4	6	12	1	7	16
5q68	9	2	4	5	4	3	3	7	8	10	13	3	4	10	5	5	11	1	7	14
5q69	9	2	5	5	3	3	3	7	7	11	12	4	4	10	5	6	12	1	7	16
5q6a	9	2	4	5	3	2	3	7	6	11	12	3	4	10	5	5	10	1	8	15
5q6b	9	2	4	5	3	3	2	7	6	11	12	3	5	10	5	5	11	1	8	15
5q6c	10	2	4	5	3	3	3	7	6	11	12	3	5	10	5	5	12	1	7	15
5q6d	9	2	4	5	3	2	2	6	5	12	13	3	4	10	4	5	11	1	7	15
5q6e	7	2	4	4	3	3	2	6	5	11	14	3	5	10	6	5	11	1	7	15
5q6f	10	2	5	5	3	3	3	6	5	11	12	3	5	9	6	5	11	1	8	14
5q6g	9	2	4	5	4	3	3	6	7	10	13	3	5	10	6	5	11	1	8	15
5q6h	8	2	4	4	4	3	2	6	6	11	14	3	4	10	6	5	11	1	8	15
5q6i	10	2	3	5	3	3	3	6	5	11	13	3	4	10	5	5	12	1	7	16
5q6j	9	2	4	5	4	3	2	6	6	11	13	3	5	10	5	5	12	1	7	15
5q6k	9	2	4	5	3	3	3	6	5	11	13	3	5	10	6	5	11	1	7	16
5q6l	10	2	4	5	3	3	2	6	5	9	12	3	5	10	6	5	11	1	7	16
5q6m	9	2	5	5	3	3	3	6	5	11	13	3	5	10	4	5	12	1	7	16
5q6n	7	2	4	5	3	3	2	6	5	11	13	3	5	10	5	5	11	1	7	15
5q6o	10	2	3	5	4	3	3	6	6	10	14	3	4	10	6	5	11	1	7	15
5q6p	10	2	4	5	4	3	3	6	5	11	13	3	4	10	5	5	11	1	7	15
5q6q	9	2	4	5	4	3	3	6	6	10	13	3	3	10	5	5	11	1	8	15
5q6r	9	2	5	5	4	3	2	5	5	11	14	3	4	10	5	5	11	1	7	15
5q6s	8	2	4	5	4	3	3	6	7	11	13	3	4	10	6	5	10	1	7	15
5q6t	8	2	4	5	3	3	3	6	5	11	12	3	5	10	6	5	11	1	8	15
5q6u	8	2	4	4	4	3	3	5	7	10	13	3	4	10	5	5	10	1	8	15
5q6v	8	2	4	5	3	2	3	7	5	10	14	3	5	10	6	5	11	1	8	15
5q6w	9	2	4	5	4	3	3	6	6	10	14	3	4	10	5	5	10	1	8	15
5q6x	9	2	4	5	4	3	3	7	7	9	13	3	4	10	4	5	12	1	8	15
5q6y	9	2	4	5	3	3	2	6	6	11	14	3	5	10	5	5	12	1	7	15
5q6z	10	2	5	5	3	2	3	6	5	10	13	4	4	10	5	5	10	1	8	16
5q70	10	2	4	5	4	3	3	6	5	12	12	3	4	10	4	5	10	1	9	16
5q71	10	2	4	5	3	2	2	7	8	13	12	4	5	11	4	5	10	1	8	14
5q72	9	2	5	5	4	3	3	7	6	10	12	3	4	10	5	5	10	1	8	16
5q73	9	2	5	5	3	3	3	6	6	11	11	3	4	10	5	5	10	1	8	16
5q74	10	2	5	5	4	3	3	7	7	12	13	3	3	10	5	5	10	1	8	16
5q75	10	2	4	5	4	3	3	6	5	11	13	3	3	10	4	4	11	1	8	16
5q76	10	2	5	5	4	3	3	6	7	12	13	3	4	10	5	5	10	1	9	15
5q77	11	2	5	4	3	2	3	6	7	12	12	4	4	11	5	5	10	0	6	14
5q78	10	2	5	5	4	3	3	6	7	11	13	3	3	10	4	5	10	1	8	16
5q79	9	2	3	5	3	3	2	7	5	11	13	3	3	10	6	5	11	1	7	16
5q7a	10	2	5	5	4	3	3	6	7	10	13	3	4	10	5	5	10	1	9	15
5q7b	11	2	4	5	4	3	3	6	6	11	13	3	4	10	4	5	10	1	8	16
5q7c	10	2	4	5	4	3	2	7	6	12	12	3	3	10	6	5	10	1	8	15
5q7d	10	2	5	5	4	3	3	7	7	11	13	3	4	10	5	5	11	1	9	16
5q7e	10	2	5	5	4	3	3	6	6	11	12	3	3	10	5	5	10	1	8	15
5q7f	9	2	4	5	4	3	3	6	5	10	13	3	4	10	4	6	10	1	9	15
5q7g	9	2	5	5	4	2	2	7	8	13	11	4	4	11	4	5	10	1	8	15
5q7h	10	2	5	5	4	2	2	7	7	13	11	4	4	11	3	5	10	1	8	15
5q7i	10	2	5	5	4	3	3	6	6	11	14	3	3	10	4	4	11	1	9	16
5q7j	10	2	5	5	4	3	3	8	7	12	13	3	3	10	5	5	11	1	7	14
5q7k	10	2	5	5	3	2	2	7	8	13	11	4	5	11	5	5	10	1	8	15
5q7l	7	2	3	4	3	3	3	6	7	12	14	3	5	10	6	6	12	1	8	15
5q7m	9	2	4	4	4	3	3	5	6	10	14	3	4	10	6	5	10	1	8	16
5q7n	11	2	4	5	4	2	2	7	6	12	12	4	3	11	5	5	11	1	7	13
5q7o	8	2	5	5	4	3	3	6	6	11	12	3	5	10	5	6	10	1	9	16
5q7p	9	2	4	5	4	3	2	8	6	13	12	4	4	11	4	5	10	1	8	15
5q7q	8	2	5	5	4	3	3	6	6	11	14	3	4	10	5	5	12	1	8	16
5q7r	8	2	4	5	3	3	3	5	5	11	13	3	4	10	6	5	11	0	8	16
5q7s	10	2	5	5	4	3	3	5	5	11	13	3	4	10	4	5	11	1	9	15
5q7t	8	2	5	5	3	3	3	6	5	11	13	3	5	10	6	5	10	1	8	16
5q7u	10	2	4	5	3	3	3	7	5	11	15	3	4	10	5	4	11	1	8	16
5q7v	8	2	5	5	3	3	3	7	5	11	13	3	5	10	4	5	11	1	8	16
5q7w	9	2	4	5	4	3	3	6	6	10	13	3	4	10	5	5	10	0	8	16
5q7x	10	2	5	5	4	3	2	8	6	12	14	3	4	10	4	5	10	1	7	15
5q7y	9	2	4	5	4	3	2	6	7	10	13	3	4	10	6	5	11	1	7	16
5q7z	8	2	3	5	3	3	3	6	5	12	13	3	4	10	5	5	12	1	7	16
5q80	10	2	5	5	4	3	3	6	6	12	13	3	4	10	4	5	11	1	7	16
5q81	9	2	4	5	4	3	3	6	6	10	13	3	5	10	6	5	11	1	7	16
5q82	9	2	5	5	4	3	3	6	6	10	13	3	4	10	5	5	10	1	8	15
5q83	10	2	4	5	4	3	3	7	7	10	13	3	5	10	5	5	10	1	7	16
5q84	9	2	3	5	3	3	3	7	5	12	13	3	3	10	6	5	12	1	7	15
5q85	9	2	5	5	3	3	3	5	5	11	14	3	4	10	5	5	12	1	7	16
5q86	10	2	5	5	4	3	3	6	7	11	13	3	4	10	5	5	10	1	8	16
5q87	8	2	5	5	4	3	3	6	6	12	12	3	4	10	5	6	11	1	7	16
5q88	8	2	4	5	3	3	3	6	5	11	13	3	4	10	5	5	11	1	7	16
5q89	9	2	4	5	4	3	3	6	6	11	13	3	3	10	6	5	10	1	8	15
5q8a	10	2	5	5	4	3	3	6	6	11	12	3	3	10	4	4	10	1	9	16
5q8b	10	2	3	5	3	3	3	6	7	10	14	3	5	10	4	5	12	1	7	15
5q8c	9	2	5	5	4	2	2	7	7	13	12	4	4	11	3	5	11	1	8	15
5q8d	10	2	5	5	4	3	3	7	6	11	12	3	4	10	5	5	10	1	9	16
5q8e	10	2	5	5	4	3	2	7	9	11	12	3	4	10	6	5	11	1	7	15
5q8f	10	2	5	5	4	3	3	6	6	11	13	3	4	10	3	5	10	1	9	16
5q8g	10	2	5	5	4	2	3	7	8	13	11	4	5	11	6	5	10	1	8	15
5q8h	10	2	4	5	4	2	3	7	6	12	11	3	4	10	5	5	10	1	7	15
5q8i	9	2	5	5	4	3	3	6	7	12	13	3	3	10	4	5	11	1	9	16
5q8j	10	2	6	5	4	3	2	8	6	13	12	3	4	10	5	5	11	1	7	14
5q8k	10	2	4	5	3	3	3	6	6	11	13	3	5	10	5	5	11	1	8	16
5q8l	9	2	5	5	4	3	3	6	5	10	12	3	4	10	6	5	12	1	7	16
5q8m	9	2	4	5	3	3	3	6	5	10	13	3	5	10	6	5	12	1	7	14
5q8n	10	2	5	5	4	3	3	6	7	11	13	3	4	10	4	5	10	1	9	16
5q8o	8	2	5	5	4	3	3	6	6	11	13	3	4	10	4	5	10	1	8	16
5q8p	10	2	5	5	4	3	3	6	5	11	13	3	4	10	5	5	10	1	9	16
5q8q	10	2	4	5	4	3	3	8	7	12	11	3	5	10	4	5	11	1	7	14
5q8r	10	2	4	5	4	3	2	5	7	10	12	3	3	9	5	5	11	1	8	15
5q8s	10	2	5	5	3	3	2	6	6	11	11	3	4	10	5	5	11	1	7	14
5q8t	9	2	5	5	4	2	2	7	8	13	11	5	3	11	3	5	10	1	8	15
5q8u	10	3	3	5	4	3	2	7	6	12	14	3	4	9	5	5	11	1	7	14
5q8v	8	2	5	5	4	3	3	6	6	11	12	3	4	10	4	5	10	1	8	16
5q8w	8	2	4	5	4	3	2	7	7	11	13	3	5	10	6	5	12	1	7	15
5q8x	9	2	5	5	3	3	3	6	5	10	13	3	4	10	5	4	10	1	8	15
5q8y	9	2	4	5	4	3	2	6	6	11	13	3	4	10	6	5	12	1	7	16
5q8z	9	2	5	5	4	3	2	5	6	11	13	3	5	10	4	5	11	1	7	15
5q90	9	2	5	5	4	3	3	6	6	11	12	3	3	10	4	5	10	1	7	15
5q91	10	2	4	5	4	3	3	6	5	11	13	3	4	10	6	5	11	1	8	15
5q92	10	2	5	5	4	3	3	6	6	10	13	4	4	10	4	5	10	1	9	15
5q93	10	2	4	5	4	3	3	6	6	10	13	3	5	10	4	5	10	1	7	16
5q94	9	2	4	5	3	3	3	6	6	11	14	3	4	10	5	5	12	1	7	16
5q95	9	2	5	5	4	3	2	6	6	10	12	3	5	10	4	5	11	1	7	15
5q96	8	2	4	5	3	3	3	6	5	11	13	4	5	10	5	5	12	1	8	16
5q97	9	2	4	5	4	2	2	7	6	12	14	4	4	10	6	5	11	1	7	16
5q98	9	2	4	5	4	3	2	6	7	11	14	3	5	10	5	5	12	1	8	15
5q99	9	2	5	5	4	3	2	5	6	10	13	3	5	10	4	5	11	1	7	16
5q9a	9	2	4	5	3	2	3	6	6	10	13	3	5	10	6	5	11	1	7	16
5q9b	9	2	5	5	4	3	2	5	6	10	14	3	5	10	5	5	12	1	7	16
5q9c	9	2	5	5	4	3	3	5	7	10	13	3	5	10	5	5	10	1	7	16
5q9d	8	2	4	5	3	3	3	7	5	11	13	3	4	10	5	5	10	1	8	15
5q9e	10	2	4	5	4	3	3	6	6	10	13	3	4	10	5	5	10	1	9	15
5q9f	10	2	4	5	4	3	3	6	7	10	13	3	4	10	5	5	11	1	8	16
5q9g	9	2	5	5	4	3	2	6	6	12	14	3	4	10	3	5	11	1	8	15
5q9h	9	2	5	5	3	3	3	7	5	12	13	3	4	10	5	5	10	1	7	15
5q9i	10	2	5	5	4	3	2	6	6	10	14	3	4	10	5	5	11	1	7	16
5q9j	9	2	4	5	3	3	3	6	5	10	14	3	4	10	6	5	12	1	7	16
5q9k	8	2	5	5	4	3	3	6	6	10	14	3	4	10	5	5	10	1	8	16
5q9l	8	2	3	5	4	3	3	7	6	11	13	3	4	10	5	5	12	1	7	15
5q9m	9	2	5	5	4	3	3	6	7	11	13	3	4	10	5	5	10	1	7	16
5q9n	9	2	4	5	4	3	3	5	6	11	14	3	5	10	5	5	10	1	8	15
5q9o	9	2	5	5	4	3	3	5	7	10	13	3	4	10	4	5	11	1	7	16
5q9p	9	2	5	5	4	3	3	6	6	10	12	3	5	10	6	5	11	1	7	16
5q9q	8	2	4	4	3	3	3	7	6	10	13	3	5	10	5	5	11	1	8	16
5q9r	8	2	4	5	4	2	3	6	5	13	13	3	3	10	3	5	11	1	9	15
5q9s	9	2	4	5	3	3	2	6	5	10	14	3	4	10	6	5	12	1	7	16
5q9t	9	2	5	5	3	2	2	7	5	10	14	3	5	10	5	5	12	1	7	15
5q9u	9	2	5	5	4	3	3	6	6	11	13	3	4	10	4	5	10	1	8	15
5q9v	8	2	4	4	3	3	2	6	5	11	14	3	3	10	6	5	12	1	7	15
5q9w	8	2	4	5	3	3	2	6	5	10	12	3	5	10	5	5	11	1	7	15
5q9x	9	2	5	5	4	2	3	7	6	10	13	3	5	10	4	5	11	1	7	16
5q9y	10	2	4	5	4	3	3	6	5	12	13	3	4	10	6	5	12	1	8	16
5q9z	9	2	4	5	4	3	3	7	6	11	13	4	5	10	4	5	11	1	7	15
5qa0	9	2	5	5	4	3	2	5	5	10	14	3	4	10	4	5	11	1	7	16
5qa1	8	2	4	5	3	3	2	6	5	11	14	3	3	10	6	5	11	1	7	15
5qa2	7	2	4	5	4	2	2	6	5	11	13	3	5	9	6	5	12	1	7	15
5qbu	7	3	3	1	1	5	1	7	3	2	7	4	2	4	2	6	1	4	4	12
5qbv	8	3	4	5	0	3	3	7	1	4	6	4	2	3	2	5	0	2	6	9
5qbw	5	2	3	1	2	1	2	8	2	4	6	2	2	3	1	8	0	2	8	10
5qbx	7	2	2	3	2	3	2	10	1	1	6	4	2	4	3	6	0	4	4	12
5qby	10	3	4	5	0	3	2	7	1	4	6	4	2	3	3	6	0	2	4	10
5qbz	6	3	3	2	1	1	1	7	2	4	7	2	2	3	2	7	1	2	8	10
5qc0	7	2	1	0	1	3	1	10	2	2	5	1	2	5	2	5	3	3	5	10
5qc1	8	3	3	2	1	5	1	7	3	2	7	5	2	3	2	5	1	3	4	12
5qc2	6	1	3	0	2	5	3	10	2	2	5	1	2	5	3	5	3	4	5	11
5qc3	7	1	1	1	2	2	1	5	2	1	7	2	1	4	4	8	3	3	6	13
5qc4	6	1	2	0	1	5	2	7	2	2	6	2	2	5	3	5	3	4	6	11
5qc5	8	3	3	1	2	5	1	8	3	2	7	4	2	3	3	5	1	4	4	12
5qc6	7	2	2	0	0	4	1	7	2	3	6	3	2	6	3	5	4	3	7	11
5qc7	10	3	3	2	2	5	1	6	2	2	7	4	2	2	2	5	1	3	4	12
5qc8	7	1	1	1	2	2	3	7	2	1	7	2	1	6	4	8	3	3	6	13
5qc9	6	1	1	1	1	5	2	8	1	2	6	5	1	4	3	6	4	4	5	11
5qca	2	4	2	2	1	6	1	8	1	1	9	7	1	1	2	3	2	1	6	10
5qcb	6	4	3	1	2	4	1	7	1	5	8	7	2	3	2	3	3	1	2	12
5qcc	6	2	4	0	1	4	1	9	2	3	6	2	2	6	2	6	4	4	7	12
5qcd	6	2	4	4	3	3	3	5	0	4	6	2	2	5	3	6	1	2	10	11
5qce	8	3	3	2	2	5	1	6	3	3	7	4	2	3	2	5	1	3	4	12
5qcf	6	2	3	2	2	2	3	5	1	4	6	3	2	5	3	4	0	2	10	11
5qcg	3	2	4	4	2	6	2	7	1	2	3	3	2	3	2	4	5	1	8	8
5qch	9	2	5	5	3	3	5	6	0	5	6	6	2	3	3	7	5	1	7	3
5qci	5	2	3	4	2	3	3	5	0	5	6	2	2	5	3	5	1	2	11	11
5qcj	8	0	2	2	2	2	4	8	1	2	6	6	2	4	4	6	1	4	4	13
5qck	4	4	0	3	4	1	3	12	1	9	8	0	1	2	4	6	5	5	4	7
5qcl	4	4	0	2	5	3	4	11	1	9	7	2	1	1	4	5	4	5	4	7
5qcm	5	4	0	3	5	2	4	13	1	10	9	1	1	2	4	5	5	6	4	7
5qcn	5	4	0	3	5	3	3	13	1	9	9	2	1	3	4	5	5	6	4	7
5qgg	7	4	1	2	1	2	0	3	1	3	13	3	0	5	6	1	5	0	3	6
5qgh	7	3	0	2	1	2	0	3	1	3	13	4	0	5	6	1	4	0	3	7
5qgi	7	4	1	2	1	2	0	3	1	3	13	3	0	5	6	1	3	0	3	6
5qgj	7	3	1	2	1	2	0	3	1	3	12	3	0	5	6	1	5	0	3	6
5qgk	7	3	1	2	1	2	0	3	1	2	14	4	0	5	6	1	3	0	3	6
5qgl	7	4	0	2	1	2	0	3	1	3	12	3	0	5	6	1	2	0	3	7
5qgm	7	3	1	2	1	3	0	3	1	4	13	3	1	5	6	1	3	0	3	5
5qgn	8	4	1	2	1	2	0	3	1	3	13	3	0	5	6	1	4	0	3	6
5qgo	7	4	0	2	1	3	0	3	1	3	13	4	0	5	6	1	4	0	3	7
5qgp	8	4	1	2	1	2	0	3	1	3	13	3	0	5	6	1	4	0	3	5
5qgq	8	4	1	2	1	2	0	3	1	3	14	3	0	5	6	1	3	0	3	8
5qgr	8	3	2	2	1	3	1	3	1	3	12	3	0	5	6	1	3	0	3	5
5qgs	7	4	1	2	1	2	0	3	1	3	13	4	0	5	6	1	2	0	3	6
5qgt	7	4	1	3	1	2	1	3	1	3	13	3	0	6	6	1	3	0	3	6
5qgu	7	4	2	1	1	2	0	3	1	3	12	3	0	5	6	1	3	0	3	7
5qgv	7	3	1	4	1	2	0	3	1	3	13	3	1	5	6	1	5	0	3	7
5qgw	7	4	1	3	1	2	0	3	1	3	14	2	1	5	6	1	4	0	3	7
5qgx	7	4	1	2	1	2	0	3	1	3	14	2	0	5	6	1	4	0	3	6
5qgy	7	3	2	3	1	2	0	3	1	3	13	2	1	5	6	1	5	0	3	7
5qgz	8	4	2	4	1	2	0	3	1	2	13	2	1	5	6	1	5	0	3	6
5qh0	8	3	1	4	1	2	0	3	1	3	13	3	1	5	6	1	5	0	3	6
5qh1	7	4	2	3	1	2	0	3	1	3	13	2	1	5	6	1	5	0	3	6
5qh2	7	3	2	3	1	2	0	3	1	3	14	2	0	5	6	1	4	0	3	6
5qh3	7	4	1	4	1	2	0	3	1	3	14	2	1	5	6	1	5	0	3	5
5qh4	7	4	1	1	1	2	0	3	1	3	13	3	0	6	6	1	5	0	3	6
5qh5	7	4	1	1	1	2	0	3	1	4	12	3	0	5	6	1	5	0	3	7
5qh6	8	4	2	3	1	2	0	3	1	3	13	3	0	6	6	1	4	0	3	6
5qh7	8	3	2	3	1	2	0	3	1	3	13	3	0	6	6	1	5	0	3	6
5qh8	8	3	1	2	1	2	0	3	1	3	12	4	1	5	6	1	4	0	3	8
